"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","STINTFORECAST","TOT","PC_PA","A","2003",2.33346666666667,
"FIN","STINTFORECAST","TOT","PC_PA","A","2004",2.106325,
"FIN","STINTFORECAST","TOT","PC_PA","A","2005",2.184675,
"FIN","STINTFORECAST","TOT","PC_PA","A","2006",3.079225,
"FIN","STINTFORECAST","TOT","PC_PA","A","2007",4.27760833333333,
"FIN","STINTFORECAST","TOT","PC_PA","A","2008",4.63423333333334,
"FIN","STINTFORECAST","TOT","PC_PA","A","2009",1.22835833333333,
"FIN","STINTFORECAST","TOT","PC_PA","A","2010",0.810950000000001,
"FIN","STINTFORECAST","TOT","PC_PA","A","2011",1.3906,
"FIN","STINTFORECAST","TOT","PC_PA","A","2012",0.573183333333333,
"FIN","STINTFORECAST","TOT","PC_PA","A","2013",0.220666666666667,
"FIN","STINTFORECAST","TOT","PC_PA","A","2014",0.209933333333333,
"FIN","STINTFORECAST","TOT","PC_PA","A","2015",-0.0193666666666667,
"FIN","STINTFORECAST","TOT","PC_PA","A","2016",-0.263691666666667,
"FIN","STINTFORECAST","TOT","PC_PA","A","2017",-0.32905,
"FIN","STINTFORECAST","TOT","PC_PA","A","2018",-0.322091666666667,
"FIN","STINTFORECAST","TOT","PC_PA","A","2019",-0.356333333333333,
"FIN","STINTFORECAST","TOT","PC_PA","A","2020",-0.42515,
"FIN","STINTFORECAST","TOT","PC_PA","A","2021",-0.548766666666667,
"FIN","STINTFORECAST","TOT","PC_PA","A","2022",0.341566666666666,
"FIN","STINTFORECAST","TOT","PC_PA","A","2023",3.385775,
"FIN","STINTFORECAST","TOT","PC_PA","A","2024",3.77736666666667,
"FIN","STINTFORECAST","TOT","PC_PA","A","2025",3.52736666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1970",8.925,
"FRA","STINTFORECAST","TOT","PC_PA","A","1971",6.28666666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1972",5.50666666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1973",9.12916666666666,
"FRA","STINTFORECAST","TOT","PC_PA","A","1974",13.0191666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1975",7.92333333333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","1976",8.68999999999999,
"FRA","STINTFORECAST","TOT","PC_PA","A","1977",9.21583333333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","1978",8.15666666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1979",9.48333333333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","1980",12.2091666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1981",15.2591666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1982",14.6158333333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","1983",12.4675,
"FRA","STINTFORECAST","TOT","PC_PA","A","1984",11.7025,
"FRA","STINTFORECAST","TOT","PC_PA","A","1985",9.94333333333335,
"FRA","STINTFORECAST","TOT","PC_PA","A","1986",7.7095,
"FRA","STINTFORECAST","TOT","PC_PA","A","1987",8.26894166666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1988",7.94216666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1989",9.39880833333334,
"FRA","STINTFORECAST","TOT","PC_PA","A","1990",10.3214,
"FRA","STINTFORECAST","TOT","PC_PA","A","1991",9.615025,
"FRA","STINTFORECAST","TOT","PC_PA","A","1992",10.3446166666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","1993",8.58685833333334,
"FRA","STINTFORECAST","TOT","PC_PA","A","1994",5.846675,
"FRA","STINTFORECAST","TOT","PC_PA","A","1995",6.57818333333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","1996",3.935625,
"FRA","STINTFORECAST","TOT","PC_PA","A","1997",3.46283333333334,
"FRA","STINTFORECAST","TOT","PC_PA","A","1998",3.55710833333334,
"FRA","STINTFORECAST","TOT","PC_PA","A","1999",2.9635,
"FRA","STINTFORECAST","TOT","PC_PA","A","2000",4.39176666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","2001",4.26178333333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","2002",3.31859166666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","2003",2.33346666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","2004",2.106325,
"FRA","STINTFORECAST","TOT","PC_PA","A","2005",2.184675,
"FRA","STINTFORECAST","TOT","PC_PA","A","2006",3.079225,
"FRA","STINTFORECAST","TOT","PC_PA","A","2007",4.27760833333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","2008",4.63423333333334,
"FRA","STINTFORECAST","TOT","PC_PA","A","2009",1.22835833333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","2010",0.810950000000001,
"FRA","STINTFORECAST","TOT","PC_PA","A","2011",1.3906,
"FRA","STINTFORECAST","TOT","PC_PA","A","2012",0.573183333333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","2013",0.220666666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","2014",0.209933333333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","2015",-0.0193666666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","2016",-0.263691666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","2017",-0.32905,
"FRA","STINTFORECAST","TOT","PC_PA","A","2018",-0.322091666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","2019",-0.356333333333333,
"FRA","STINTFORECAST","TOT","PC_PA","A","2020",-0.42515,
"FRA","STINTFORECAST","TOT","PC_PA","A","2021",-0.548766666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","2022",0.341566666666666,
"FRA","STINTFORECAST","TOT","PC_PA","A","2023",3.385775,
"FRA","STINTFORECAST","TOT","PC_PA","A","2024",3.77736666666667,
"FRA","STINTFORECAST","TOT","PC_PA","A","2025",3.52736666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","1991",9.24666666666666,
"DEU","STINTFORECAST","TOT","PC_PA","A","1992",9.5175,
"DEU","STINTFORECAST","TOT","PC_PA","A","1993",7.295,
"DEU","STINTFORECAST","TOT","PC_PA","A","1994",5.36416666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","1995",4.53166666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","1996",3.305,
"DEU","STINTFORECAST","TOT","PC_PA","A","1997",3.325,
"DEU","STINTFORECAST","TOT","PC_PA","A","1998",3.54416666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","1999",2.9635,
"DEU","STINTFORECAST","TOT","PC_PA","A","2000",4.39176666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","2001",4.26178333333333,
"DEU","STINTFORECAST","TOT","PC_PA","A","2002",3.31859166666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","2003",2.33346666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","2004",2.106325,
"DEU","STINTFORECAST","TOT","PC_PA","A","2005",2.184675,
"DEU","STINTFORECAST","TOT","PC_PA","A","2006",3.079225,
"DEU","STINTFORECAST","TOT","PC_PA","A","2007",4.27760833333333,
"DEU","STINTFORECAST","TOT","PC_PA","A","2008",4.63423333333334,
"DEU","STINTFORECAST","TOT","PC_PA","A","2009",1.22835833333333,
"DEU","STINTFORECAST","TOT","PC_PA","A","2010",0.810950000000001,
"DEU","STINTFORECAST","TOT","PC_PA","A","2011",1.3906,
"DEU","STINTFORECAST","TOT","PC_PA","A","2012",0.573183333333333,
"DEU","STINTFORECAST","TOT","PC_PA","A","2013",0.220666666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","2014",0.209933333333333,
"DEU","STINTFORECAST","TOT","PC_PA","A","2015",-0.0193666666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","2016",-0.263691666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","2017",-0.32905,
"DEU","STINTFORECAST","TOT","PC_PA","A","2018",-0.322091666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","2019",-0.356333333333333,
"DEU","STINTFORECAST","TOT","PC_PA","A","2020",-0.42515,
"DEU","STINTFORECAST","TOT","PC_PA","A","2021",-0.548766666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","2022",0.341566666666666,
"DEU","STINTFORECAST","TOT","PC_PA","A","2023",3.385775,
"DEU","STINTFORECAST","TOT","PC_PA","A","2024",3.77736666666667,
"DEU","STINTFORECAST","TOT","PC_PA","A","2025",3.52736666666667,
"GRC","STINTFORECAST","TOT","PC_PA","A","1995",16.2024594274252,
"GRC","STINTFORECAST","TOT","PC_PA","A","1996",13.4056322027717,
"GRC","STINTFORECAST","TOT","PC_PA","A","1997",10.8097589715536,
"GRC","STINTFORECAST","TOT","PC_PA","A","1998",12.0833375273523,
"GRC","STINTFORECAST","TOT","PC_PA","A","1999",9.24736342086069,
"GRC","STINTFORECAST","TOT","PC_PA","A","2000",6.38094173960613,
"GRC","STINTFORECAST","TOT","PC_PA","A","2001",4.26178333333333,
"GRC","STINTFORECAST","TOT","PC_PA","A","2002",3.31859166666667,
"GRC","STINTFORECAST","TOT","PC_PA","A","2003",2.33346666666667,
"GRC","STINTFORECAST","TOT","PC_PA","A","2004",2.106325,
"GRC","STINTFORECAST","TOT","PC_PA","A","2005",2.184675,
"GRC","STINTFORECAST","TOT","PC_PA","A","2006",3.079225,
"GRC","STINTFORECAST","TOT","PC_PA","A","2007",4.27760833333333,
"GRC","STINTFORECAST","TOT","PC_PA","A","2008",4.63423333333334,
"GRC","STINTFORECAST","TOT","PC_PA","A","2009",1.22835833333333,
"GRC","STINTFORECAST","TOT","PC_PA","A","2010",0.810950000000001,
"GRC","STINTFORECAST","TOT","PC_PA","A","2011",1.3906,
"GRC","STINTFORECAST","TOT","PC_PA","A","2012",0.573183333333333,
"GRC","STINTFORECAST","TOT","PC_PA","A","2013",0.220666666666667,
"GRC","STINTFORECAST","TOT","PC_PA","A","2014",0.209933333333333,
"GRC","STINTFORECAST","TOT","PC_PA","A","2015",-0.0193666666666667,
"GRC","STINTFORECAST","TOT","PC_PA","A","2016",-0.263691666666667,
"GRC","STINTFORECAST","TOT","PC_PA","A","2017",-0.32905,
"GRC","STINTFORECAST","TOT","PC_PA","A","2018",-0.322091666666667,
"GRC","STINTFORECAST","TOT","PC_PA","A","2019",-0.356333333333333,
"GRC","STINTFORECAST","TOT","PC_PA","A","2020",-0.42515,
"GRC","STINTFORECAST","TOT","PC_PA","A","2021",-0.548766666666667,
"GRC","STINTFORECAST","TOT","PC_PA","A","2022",0.341566666666666,
"GRC","STINTFORECAST","TOT","PC_PA","A","2023",3.385775,
"GRC","STINTFORECAST","TOT","PC_PA","A","2024",3.77736666666667,
"GRC","STINTFORECAST","TOT","PC_PA","A","2025",3.52736666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","1991",34.4833333333333,
"HUN","STINTFORECAST","TOT","PC_PA","A","1992",22.725,
"HUN","STINTFORECAST","TOT","PC_PA","A","1993",17.2166666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","1994",26.9333333333334,
"HUN","STINTFORECAST","TOT","PC_PA","A","1995",32.0416666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","1996",23.9583333333334,
"HUN","STINTFORECAST","TOT","PC_PA","A","1997",20.1333333333333,
"HUN","STINTFORECAST","TOT","PC_PA","A","1998",17.9916666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","1999",14.6508333333333,
"HUN","STINTFORECAST","TOT","PC_PA","A","2000",11.0333333333333,
"HUN","STINTFORECAST","TOT","PC_PA","A","2001",10.7991666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2002",8.91416666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2003",8.21833333333333,
"HUN","STINTFORECAST","TOT","PC_PA","A","2004",11.3016666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2005",7.00333333333333,
"HUN","STINTFORECAST","TOT","PC_PA","A","2006",6.9125,
"HUN","STINTFORECAST","TOT","PC_PA","A","2007",7.58,
"HUN","STINTFORECAST","TOT","PC_PA","A","2008",8.90441666666666,
"HUN","STINTFORECAST","TOT","PC_PA","A","2009",8.48416666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2010",5.369375,
"HUN","STINTFORECAST","TOT","PC_PA","A","2011",6.01733716666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2012",6.89875,
"HUN","STINTFORECAST","TOT","PC_PA","A","2013",4.18001666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2014",2.17394166666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2015",1.16236666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2016",0.733875000000001,
"HUN","STINTFORECAST","TOT","PC_PA","A","2017",0.0272416666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2018",0.0428166666666668,
"HUN","STINTFORECAST","TOT","PC_PA","A","2019",-0.00106666666666665,
"HUN","STINTFORECAST","TOT","PC_PA","A","2020",0.459916666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2021",0.872433333333333,
"HUN","STINTFORECAST","TOT","PC_PA","A","2022",7.93190833333333,
"HUN","STINTFORECAST","TOT","PC_PA","A","2023",11.8114666666667,
"HUN","STINTFORECAST","TOT","PC_PA","A","2024",5.875,
"HUN","STINTFORECAST","TOT","PC_PA","A","2025",5,
"ISL","STINTFORECAST","TOT","PC_PA","A","1988",31.025,
"ISL","STINTFORECAST","TOT","PC_PA","A","1989",27.8833333333333,
"ISL","STINTFORECAST","TOT","PC_PA","A","1990",14.8333333333333,
"ISL","STINTFORECAST","TOT","PC_PA","A","1991",14.6416666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","1992",10.4975,
"ISL","STINTFORECAST","TOT","PC_PA","A","1993",8.78333333333334,
"ISL","STINTFORECAST","TOT","PC_PA","A","1994",4.89166666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","1995",7.00416666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","1996",6.99166666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","1997",7.06666666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","1998",7.45783333333333,
"ISL","STINTFORECAST","TOT","PC_PA","A","1999",9.33400000000001,
"ISL","STINTFORECAST","TOT","PC_PA","A","2000",11.21225,
"ISL","STINTFORECAST","TOT","PC_PA","A","2001",11.9875,
"ISL","STINTFORECAST","TOT","PC_PA","A","2002",8.97433333333334,
"ISL","STINTFORECAST","TOT","PC_PA","A","2003",5.34991666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2004",6.28841666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2005",9.35874999999999,
"ISL","STINTFORECAST","TOT","PC_PA","A","2006",12.3541666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2007",14.2906666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2008",15.8238333333333,
"ISL","STINTFORECAST","TOT","PC_PA","A","2009",11.2816666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2010",6.78916666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2011",4.25666666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2012",5.51333333333333,
"ISL","STINTFORECAST","TOT","PC_PA","A","2013",6.18833333333333,
"ISL","STINTFORECAST","TOT","PC_PA","A","2014",6.0525,
"ISL","STINTFORECAST","TOT","PC_PA","A","2015",5.89166666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2016",6.27916666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2017",5.06333333333333,
"ISL","STINTFORECAST","TOT","PC_PA","A","2018",4.7225,
"ISL","STINTFORECAST","TOT","PC_PA","A","2019",4.39333333333333,
"ISL","STINTFORECAST","TOT","PC_PA","A","2020",2.00666666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2021",1.78916666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2022",5.12666666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2023",8.77166666666667,
"ISL","STINTFORECAST","TOT","PC_PA","A","2024",8.9275,
"ISL","STINTFORECAST","TOT","PC_PA","A","2025",7.875,
"IRL","STINTFORECAST","TOT","PC_PA","A","1990",11.3066666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","1991",10.4275,
"IRL","STINTFORECAST","TOT","PC_PA","A","1992",14.3183333333333,
"IRL","STINTFORECAST","TOT","PC_PA","A","1993",9.11916666666668,
"IRL","STINTFORECAST","TOT","PC_PA","A","1994",5.93,
"IRL","STINTFORECAST","TOT","PC_PA","A","1995",6.2475,
"IRL","STINTFORECAST","TOT","PC_PA","A","1996",5.41833333333334,
"IRL","STINTFORECAST","TOT","PC_PA","A","1997",6.09166666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","1998",5.42583333333333,
"IRL","STINTFORECAST","TOT","PC_PA","A","1999",2.9635,
"IRL","STINTFORECAST","TOT","PC_PA","A","2000",4.39176666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","2001",4.26178333333333,
"IRL","STINTFORECAST","TOT","PC_PA","A","2002",3.31859166666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","2003",2.33346666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","2004",2.106325,
"IRL","STINTFORECAST","TOT","PC_PA","A","2005",2.184675,
"IRL","STINTFORECAST","TOT","PC_PA","A","2006",3.079225,
"IRL","STINTFORECAST","TOT","PC_PA","A","2007",4.27760833333333,
"IRL","STINTFORECAST","TOT","PC_PA","A","2008",4.63423333333334,
"IRL","STINTFORECAST","TOT","PC_PA","A","2009",1.22835833333333,
"IRL","STINTFORECAST","TOT","PC_PA","A","2010",0.810950000000001,
"IRL","STINTFORECAST","TOT","PC_PA","A","2011",1.3906,
"IRL","STINTFORECAST","TOT","PC_PA","A","2012",0.573183333333333,
"IRL","STINTFORECAST","TOT","PC_PA","A","2013",0.220666666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","2014",0.209933333333333,
"IRL","STINTFORECAST","TOT","PC_PA","A","2015",-0.0193666666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","2016",-0.263691666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","2017",-0.32905,
"IRL","STINTFORECAST","TOT","PC_PA","A","2018",-0.322091666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","2019",-0.356333333333333,
"IRL","STINTFORECAST","TOT","PC_PA","A","2020",-0.42515,
"IRL","STINTFORECAST","TOT","PC_PA","A","2021",-0.548766666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","2022",0.341566666666666,
"IRL","STINTFORECAST","TOT","PC_PA","A","2023",3.385775,
"IRL","STINTFORECAST","TOT","PC_PA","A","2024",3.77736666666667,
"IRL","STINTFORECAST","TOT","PC_PA","A","2025",3.52736666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","1971",5.75749999999122,
"ITA","STINTFORECAST","TOT","PC_PA","A","1972",5.17499999999321,
"ITA","STINTFORECAST","TOT","PC_PA","A","1973",6.92583333332611,
"ITA","STINTFORECAST","TOT","PC_PA","A","1974",14.5699999999488,
"ITA","STINTFORECAST","TOT","PC_PA","A","1975",10.6349999999511,
"ITA","STINTFORECAST","TOT","PC_PA","A","1976",15.6774999999713,
"ITA","STINTFORECAST","TOT","PC_PA","A","1977",14.0350000000035,
"ITA","STINTFORECAST","TOT","PC_PA","A","1978",11.5641666666624,
"ITA","STINTFORECAST","TOT","PC_PA","A","1979",11.7690333333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","1980",16.7949916666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","1981",19.2316666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","1982",19.9052833333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","1983",18.3086166666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","1984",17.2684666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","1985",15.246925,
"ITA","STINTFORECAST","TOT","PC_PA","A","1986",13.3933416666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","1987",11.3336083333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","1988",10.81765,
"ITA","STINTFORECAST","TOT","PC_PA","A","1989",12.6201083333334,
"ITA","STINTFORECAST","TOT","PC_PA","A","1990",12.22985,
"ITA","STINTFORECAST","TOT","PC_PA","A","1991",12.2083333333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","1992",14.0133333333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","1993",10.1991666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","1994",8.5075,
"ITA","STINTFORECAST","TOT","PC_PA","A","1995",10.4566666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","1996",8.82,
"ITA","STINTFORECAST","TOT","PC_PA","A","1997",6.87583333333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","1998",4.99166666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","1999",2.9635,
"ITA","STINTFORECAST","TOT","PC_PA","A","2000",4.39176666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","2001",4.26178333333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","2002",3.31859166666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","2003",2.33346666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","2004",2.106325,
"ITA","STINTFORECAST","TOT","PC_PA","A","2005",2.184675,
"ITA","STINTFORECAST","TOT","PC_PA","A","2006",3.079225,
"ITA","STINTFORECAST","TOT","PC_PA","A","2007",4.27760833333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","2008",4.63423333333334,
"ITA","STINTFORECAST","TOT","PC_PA","A","2009",1.22835833333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","2010",0.810950000000001,
"ITA","STINTFORECAST","TOT","PC_PA","A","2011",1.3906,
"ITA","STINTFORECAST","TOT","PC_PA","A","2012",0.573183333333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","2013",0.220666666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","2014",0.209933333333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","2015",-0.0193666666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","2016",-0.263691666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","2017",-0.32905,
"ITA","STINTFORECAST","TOT","PC_PA","A","2018",-0.322091666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","2019",-0.356333333333333,
"ITA","STINTFORECAST","TOT","PC_PA","A","2020",-0.42515,
"ITA","STINTFORECAST","TOT","PC_PA","A","2021",-0.548766666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","2022",0.341566666666666,
"ITA","STINTFORECAST","TOT","PC_PA","A","2023",3.385775,
"ITA","STINTFORECAST","TOT","PC_PA","A","2024",3.77736666666667,
"ITA","STINTFORECAST","TOT","PC_PA","A","2025",3.52736666666667,
"JPN","STINTFORECAST","TOT","PC_PA","A","1969",7.88333333333333,
"JPN","STINTFORECAST","TOT","PC_PA","A","1970",8.32916666666667,
"JPN","STINTFORECAST","TOT","PC_PA","A","1971",6.56666666666667,
"JPN","STINTFORECAST","TOT","PC_PA","A","1972",5.12916666666667,
"JPN","STINTFORECAST","TOT","PC_PA","A","1973",8.32916666666667,
"JPN","STINTFORECAST","TOT","PC_PA","A","1974",14.5125,
"JPN","STINTFORECAST","TOT","PC_PA","A","1975",9.875,
"JPN","STINTFORECAST","TOT","PC_PA","A","1976",7.16666666666667,
"JPN","STINTFORECAST","TOT","PC_PA","A","1977",6.30166666666667,
"JPN","STINTFORECAST","TOT","PC_PA","A","1978",5.07083333333333,
"JPN","STINTFORECAST","TOT","PC_PA","A","1979",6.03408333333334,
"JPN","STINTFORECAST","TOT","PC_PA","A","1980",10.8814166666667,
"JPN","STINTFORECAST","TOT","PC_PA","A","1981",7.57925,
"JPN","STINTFORECAST","TOT","PC_PA","A","1982",7.03233333333334,
"JPN","STINTFORECAST","TOT","PC_PA","A","1983",6.68658333333333,
"JPN","STINTFORECAST","TOT","PC_PA","A","1984",6.45816666666667,
"JPN","STINTFORECAST","TOT","PC_PA","A","1985",6.62925,
"JPN","STINTFORECAST","TOT","PC_PA","A","1986",5.17556909994354,
"JPN","STINTFORECAST","TOT","PC_PA","A","1987",4.26417569471109,
"JPN","STINTFORECAST","TOT","PC_PA","A","1988",4.50325289000251,
"JPN","STINTFORECAST","TOT","PC_PA","A","1989",5.463681495671,
"JPN","STINTFORECAST","TOT","PC_PA","A","1990",7.77016410113558,
"JPN","STINTFORECAST","TOT","PC_PA","A","1991",7.37169743195935,
"JPN","STINTFORECAST","TOT","PC_PA","A","1992",4.460824296278,
"JPN","STINTFORECAST","TOT","PC_PA","A","1993",3.00735230255192,
"JPN","STINTFORECAST","TOT","PC_PA","A","1994",2.296153789361,
"JPN","STINTFORECAST","TOT","PC_PA","A","1995",1.22844719451503,
"JPN","STINTFORECAST","TOT","PC_PA","A","1996",0.571832184210114,
"JPN","STINTFORECAST","TOT","PC_PA","A","1997",0.568370714771943,
"JPN","STINTFORECAST","TOT","PC_PA","A","1998",0.598858748313884,
"JPN","STINTFORECAST","TOT","PC_PA","A","1999",0.220117076635924,
